ItemName,Value,Day
global_frequency,49.9834557,1
global_active_energy,2935.821,1
global_gas_total,189010,1
livingroom_table_plug_consumption,0,1
kitchen_presence,OFF,1
global_active_energy,2935.821,1
livingroom_table_noise,0.714272,1
office_desk_plug_consumption,0,1
global_lighting_total_energy,224216,1
livingroom_tv_plug_consumption,49,1
office_tv_plug_consumption,0,1
global_gas_total,189004,1
office_tv_plug_consumption,0,1
livingroom_table_noise,0.437572,1
global_wind_direction_ext,E,1
global_voltage,235.999481,1
global_active_power,1.27885103,1
global_voltage,236.131546,1
livingroom_couch_noise,0.865391,1
kitchen_fridge_power,0,1
global_gas_total,189009,1
kitchen_cooktop_current,0,1
global_shutters_total_energy,3611,1
livingroom_presence_table,OFF,1
global_frequency,49.9816895,1
livingroom_table_noise,0.578986,1
global_voltage,237.063797,1
livingroom_table_plug_consumption,0,1
global_frequency,49.9840584,1
livingroom_presence_couch,ON,1
kitchen_luminosity,47,1
kitchen_dishwasher_voltage,236.6,1
global_shutters_current,0,1
livingroom_tv_status,ON,1
livingroom_couch_noise,0.305058,1
entrance_heater_effective_mode,1,1
kitchen_presence,ON,1
global_current,5.82242823,1
livingroom_tv_plug_consumption,48,1
global_frequency,49.9800034,1
global_lighting_current,0.48,1
global_power_factor,1.27568102,1
bedroom_temperature,21.36,1
entrance_heater_effective_setpoint,19,1
global_active_power,0.301654071,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,49,1
global_frequency,49.9756699,1
livingroom_couch_noise,0.406725,1
global_gas_total,189008,1
office_desk_plug_consumption,0,1
global_power_factor,1.17783701,1
bathroom_CO2,686.72,1
livingroom_table_plug_consumption,0,1
global_gas_total,189004,1
global_active_power,0.28180927,1
global_current,1.76053476,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_frequency,49.9770279,1
global_waterheater_partial_energy,179193,1
global_frequency,49.9787102,1
global_voltage,236.330063,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_noise,0.51836,1
livingroom_table_plug_consumption,0,1
kitchen_fridge_power,0,1
global_gas_total,189004,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,48,1
livingroom_tv_plug_consumption,47,1
livingroom_tv_plug_consumption,48,1
global_frequency,49.9796906,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_current,1.55858839,1
kitchen_dishwasher_power,0,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_presence_table,OFF,1
office_tv_plug_consumption,0,1
bedroom_CO2,548.8,1
livingroom_light2,0,1
walkway_noise,0.126399,1
kitchen_fridge_power,0,1
global_active_energy,2935.821,1
global_active_power,0.291367024,1
global_power_factor,1.24737,1
global_active_energy,2935.821,1
livingroom_tv_plug_consumption,47,1
livingroom_switch1_top_left,ON,1
bathroom_heater_command,0,1
livingroom_table_plug_consumption,0,1
kitchen_luminosity,36,1
kitchen_noise,1.16565,1
livingroom_presence_couch,OFF,1
global_gas_total,189004,1
global_waterheater_current,0.35,1
kitchen_oven_partial_energy,11688,1
livingroom_heater2_effective_mode,1,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_noise,0.542212,1
entrance_heater_effective_mode,1,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_current,1.65260649,1
livingroom_couch_noise,0.44591,1
livingroom_table_plug_consumption,0,1
office_tv_status,OFF,1
global_active_power,1.32765186,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_lighting_voltage,235.92,1
livingroom_couch_noise,0.260107,1
office_desk_plug_consumption,0,1
livingroom_presence_table,OFF,1
livingroom_couch_plug_consumption,0,1
global_power_factor,1.27448606,1
walkway_noise,0.129352,1
livingroom_tv_plug_consumption,48,1
global_current,5.21170759,1
livingroom_shutter2,0,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_heater2_command,0,1
kitchen_fridge_current,0,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_heater_command,0,1
global_gas_total,189012,1
livingroom_table_plug_consumption,0,1
global_active_power,1.0711987,1
livingroom_table_noise,0.233558,1
bathroom_heater_temperature,19.7,1
livingroom_tv_plug_consumption,47,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_noise,0.278371,1
livingroom_presence_couch,ON,1
kitchen_washingmachine_power,0,1
livingroom_presence_table,OFF,1
bathroom_heater_effective_mode,1,1
bedroom_heater1_temperature,19.5,1
livingroom_presence_couch,ON,1
bedroom_noise,0.78391,1
livingroom_table_plug_consumption,0,1
livingroom_couch_noise,0.192344,1
livingroom_presence_couch,ON,1
livingroom_couch_noise,0.975716,1
livingroom_table_noise,1.91336,1
livingroom_couch_noise,0.366291,1
global_humidity_ext,93,1
livingroom_table_noise,0.476711,1
global_current,5.85941601,1
bedroom_heater1_effective_setpoint,19,1
livingroom_presence_couch,OFF,1
global_voltage,236.047882,1
livingroom_tv_plug_consumption,47,1
livingroom_table_noise,0.573252,1
livingroom_presence_couch,OFF,1
livingroom_couch_noise,0.267266,1
global_lighting_total_energy,224224,1
office_tv_plug_consumption,0,1
livingroom_tv_status,OFF,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_shutters_partial_energy,3607,1
global_shutters_voltage,235.57,1
livingroom_table_noise,0.542346,1
global_power_factor,1.19342601,1
global_power_factor,1.25895703,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
kitchen_washingmachine_current,0,1
livingroom_humidity,33,1
livingroom_temperature,20.12,1
livingroom_table_plug_consumption,0,1
global_lighting_partial_energy,221816,1
livingroom_presence_couch,ON,1
livingroom_couch_noise,0.322721,1
office_desk_plug_consumption,0,1
global_voltage,236.319717,1
global_waterheater_voltage,235.03,1
global_active_power,1.13738656,1
kitchen_fridge_power,0,1
office_heater_effective_setpoint,19,1
livingroom_tv_plug_consumption,47,1
kitchen_dishwasher_total_energy,19349,1
global_gas_total,189008,1
bathroom_heater_effective_setpoint,19,1
livingroom_presence_table,OFF,1
livingroom_tv_status,ON,1
global_power_factor,1.05383492,1
livingroom_presence_couch,ON,1
global_current,1.67031932,1
bathroom_CO2,618.88,1
livingroom_presence_couch,ON,1
office_tv_status,OFF,1
global_snow_ext,0,1
global_frequency,49.9767761,1
livingroom_table_noise,0.392983,1
kitchen_temperature,20.58,1
bathroom_humidity,58,1
global_waterheater_power,136,1
livingroom_table_noise,0.168561,1
office_heater_effective_setpoint,19,1
livingroom_couch_plug_consumption,0,1
kitchen_fridge_partial_energy,119309,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_shutters_partial_energy,3611,1
kitchen_fridge_partial_energy,119309,1
livingroom_presence_couch,ON,1
global_waterheater_power,119,1
global_active_energy,2935.821,1
livingroom_presence_table,OFF,1
global_frequency,49.9910851,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,47,1
office_tv_plug_consumption,0,1
kitchen_cooktop_voltage,236.48,1
livingroom_couch_plug_consumption,0,1
office_heater_temperature,20.4,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_noise,0.277177,1
global_waterheater_power,132,1
global_voltage,236.091415,1
livingroom_shutter3,0,1
office_tv_status,OFF,1
global_voltage,235.928528,1
livingroom_table_noise,0.514366,1
global_shutters_power,0,1
global_power_factor,1.26899099,1
office_tv_plug_consumption,0,1
livingroom_presence_couch,OFF,1
global_current,4.04009628,1
kitchen_cooktop_voltage,235.89,1
livingroom_presence_couch,OFF,1
livingroom_heater2_command,0,1
livingroom_presence_couch,ON,1
kitchen_hood_total_energy,453,1
livingroom_presence_table,OFF,1
office_tv_plug_consumption,0,1
global_voltage,236.667465,1
global_voltage,236.704361,1
livingroom_presence_couch,OFF,1
global_waterheater_current,0.36,1
livingroom_presence_table,ON,1
global_active_power,0.374145269,1
livingroom_light2,100,1
livingroom_table_plug_consumption,0,1
livingroom_luminosity,92,1
office_desk_plug_consumption,0,1
livingroom_presence_table,OFF,1
office_tv_plug_consumption,0,1
global_current,1.68493605,1
global_current,4.77558279,1
global_active_energy,2935.821,1
office_tv_plug_consumption,0,1
kitchen_oven_voltage,237.17,1
bathroom_temperature,20.8,1
livingroom_tv_plug_consumption,48,1
global_current,1.67207265,1
livingroom_presence_table,OFF,1
global_active_power,0.289022535,1
livingroom_presence_couch,ON,1
global_frequency,50.0031357,1
livingroom_table_noise,0.227829,1
global_waterheater_power,133,1
office_tv_plug_consumption,0,1
livingroom_presence_table,ON,1
livingroom_couch_noise,0.630097,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_noise,0.362653,1
global_voltage,236.869965,1
office_desk_plug_consumption,0,1
global_active_energy,2935.821,1
office_desk_plug_consumption,0,1
livingroom_heater2_command,0,1
office_tv_plug_consumption,0,1
livingroom_presence_table,ON,1
livingroom_table_noise,1.57026,1
global_active_power,0.328781784,1
office_desk_plug_consumption,0,1
kitchen_hood_current,0,1
livingroom_heater2_temperature,18.9,1
global_frequency,49.9856071,1
global_active_energy,2935.821,1
global_active_energy,2935.821,1
global_gas_total,189010,1
livingroom_presence_table,ON,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
kitchen_presence,ON,1
kitchen_fridge_current,0,1
livingroom_tv_status,ON,1
global_current,1.94337285,1
bathroom_heater_command,0,1
global_voltage,235.848419,1
livingroom_table_noise,0.341783,1
global_current,4.69278288,1
global_active_energy,2935.821,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
bedroom_heater2_effective_setpoint,19,1
global_gas_total,189004,1
global_heaters_temperature,19.8,1
office_desk_plug_consumption,0,1
kitchen_oven_total_energy,11701,1
livingroom_tv_plug_consumption,47,1
livingroom_couch_noise,0.127688,1
livingroom_presence_table,ON,1
livingroom_heater2_temperature,19.1,1
livingroom_presence_table,OFF,1
livingroom_table_plug_consumption,0,1
global_frequency,49.9899025,1
livingroom_heater2_effective_mode,1,1
kitchen_cooktop_current,0,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_frequency,49.9826279,1
global_gas_total,189006,1
livingroom_presence_table,ON,1
global_power_factor,1.36553097,1
kitchen_cooktop_total_energy,21517,1
bedroom_heater1_effective_mode,1,1
bedroom_heater2_command,0,1
global_waterheater_power,124,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
bathroom_heater_temperature,19.5,1
global_gas_total,189008,1
global_active_energy,2935.821,1
livingroom_table_noise,1.86403,1
kitchen_dishwasher_power,0,1
kitchen_oven_voltage,236.63,1
office_desk_plug_consumption,0,1
livingroom_luminosity,70,1
livingroom_couch_noise,0.295994,1
kitchen_cooktop_partial_energy,21517,1
livingroom_table_noise,0.861895,1
global_active_energy,2935.821,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_temperature,20.14,1
livingroom_heater1_effective_setpoint,19,1
kitchen_temperature,20.54,1
livingroom_tv_plug_consumption,47,1
global_waterheater_power,131,1
bedroom_heater1_command,0,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_heater_temperature,20.2,1
office_desk_plug_consumption,0,1
global_frequency,49.9782219,1
global_power_factor,1.37058806,1
global_frequency,49.9714928,1
livingroom_tv_plug_consumption,48,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
bedroom_heater2_temperature,19.6,1
kitchen_hood_total_energy,453,1
livingroom_table_plug_consumption,0,1
global_gas_total,189005,1
bedroom_heater1_temperature,19.5,1
global_power_factor,1.270504,1
livingroom_presence_couch,ON,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_gas_total,189008,1
global_current,1.58355844,1
global_waterheater_total_energy,179680,1
livingroom_temperature,20.12,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_noise,0.310117,1
livingroom_table_plug_consumption,0,1
livingroom_presence_table,ON,1
global_shutters_partial_energy,3611,1
livingroom_tv_plug_consumption,45,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_power_factor,1.36439204,1
livingroom_tv_plug_consumption,45,1
livingroom_tv_plug_consumption,48,1
global_voltage,236.720566,1
kitchen_washingmachine_power,0,1
livingroom_table_noise,0.258705,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_presence_table,OFF,1
livingroom_presence_couch,ON,1
livingroom_tv_plug_consumption,48,1
livingroom_presence_couch,OFF,1
bathroom_heater_effective_setpoint,19,1
livingroom_couch_plug_consumption,0,1
global_gas_total,189004,1
livingroom_couch_plug_consumption,0,1
global_waterheater_partial_energy,179209,1
global_active_energy,2935.821,1
livingroom_presence_couch,OFF,1
livingroom_table_noise,0.592873,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_frequency,50.0052109,1
livingroom_shutter3,0,1
global_current,5.73697519,1
bathroom_heater_effective_mode,1,1
livingroom_couch_noise,0.397966,1
livingroom_tv_plug_consumption,48,1
global_power_factor,1.03609395,1
global_frequency,49.9843369,1
livingroom_heater2_effective_mode,1,1
livingroom_switch1_top_left,OFF,1
livingroom_tv_plug_consumption,47,1
office_tv_plug_consumption,0,1
bedroom_heater1_temperature,19.7,1
livingroom_table_plug_consumption,0,1
livingroom_light2,100,1
livingroom_presence_table,ON,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_power_factor,1.04839706,1
livingroom_presence_couch,OFF,1
global_current,1.6707288,1
livingroom_tv_plug_consumption,47,1
livingroom_couch_plug_consumption,0,1
global_frequency,49.9748421,1
livingroom_table_plug_consumption,0,1
kitchen_dishwasher_voltage,237.54,1
kitchen_fridge_current,0,1
livingroom_presence_table,ON,1
livingroom_table_plug_consumption,0,1
kitchen_hood_power,0,1
kitchen_fridge_partial_energy,119309,1
global_waterheater_voltage,235.85,1
global_current,5.27466488,1
livingroom_couch_plug_consumption,0,1
kitchen_hood_power,0,1
global_heaters_temperature,19.8,1
livingroom_tv_plug_consumption,0,1
global_gas_total,189008,1
office_desk_plug_consumption,0,1
livingroom_table_noise,0.565766,1
global_voltage,236.892212,1
bedroom_heater1_effective_mode,1,1
livingroom_couch_noise,0.301239,1
global_power_factor,1.25638294,1
global_shutters_voltage,235.25,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_noise,0.583055,1
global_active_power,1.06846738,1
kitchen_hood_partial_energy,453,1
livingroom_tv_status,ON,1
livingroom_couch_noise,0.977821,1
livingroom_presence_couch,OFF,1
global_power_factor,1.03559101,1
global_voltage,236.384262,1
livingroom_luminosity,81,1
office_desk_plug_consumption,0,1
livingroom_couch_noise,1.15424,1
livingroom_couch_plug_consumption,0,1
livingroom_presence_couch,OFF,1
livingroom_couch_plug_consumption,0,1
kitchen_fridge_partial_energy,119309,1
livingroom_table_noise,0.217088,1
global_voltage,236.25705,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,47,1
livingroom_tv_plug_consumption,48,1
global_voltage,236.297241,1
global_current,4.96025705,1
kitchen_hood_power,0,1
livingroom_table_plug_consumption,0,1
kitchen_fridge_voltage,237.17,1
global_lighting_power,100,1
livingroom_couch_noise,0.24653,1
bedroom_temperature,21.56,1
office_heater_command,0,1
bathroom_humidity,62,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_waterheater_power,132,1
global_active_energy,2935.821,1
kitchen_dishwasher_power,0,1
global_shutters_power,585,1
global_gas_total,189010,1
bathroom_humidity,61,1
livingroom_table_noise,0.504729,1
livingroom_presence_couch,ON,1
kitchen_hood_partial_energy,453,1
livingroom_couch_plug_consumption,0,1
livingroom_shutter1,0,1
livingroom_presence_couch,ON,1
livingroom_couch_noise,0.339292,1
livingroom_presence_couch,ON,1
global_voltage,236.588882,1
livingroom_table_plug_consumption,0,1
global_current,1.66781425,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_gas_total,189008,1
office_desk_plug_consumption,0,1
kitchen_hood_voltage,235.39,1
global_current,1.93282759,1
livingroom_tv_plug_consumption,46,1
