ItemName,Value,IsReal
livingroom_tv_status,ON,True
global_waterheater_power,125,True
bedroom_noise,0.631826,True
livingroom_presence_table,ON,True
office_desk_plug_consumption,0,True
office_tv_status,OFF,True
global_waterheater_total_energy,179692,True
global_waterheater_partial_energy,179201,True
global_waterheater_power,117,True
livingroom_tv_plug_consumption,48,True
livingroom_presence_couch,OFF,True
global_waterheater_power,133,True
livingroom_presence_table,OFF,True
bedroom_temperature,21.44,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9876709,True
global_voltage,235.848419,True
global_power_factor,1.026173,True
global_gas_total,189008,True
global_current,5.95632219,True
office_tv_plug_consumption,0,True
global_active_power,1.36927629,True
office_desk_plug_consumption,0,True
livingroom_tv_plug_consumption,44,True
kitchen_cooktop_power,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bathroom_temperature,20.82,True
bedroom_noise,1.78088,True
livingroom_tv_plug_consumption,44,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9695282,True
global_voltage,236.02243,True
global_power_factor,1.02533507,True
global_gas_total,189009,True
global_current,6.09315395,True
office_tv_plug_consumption,0,True
global_active_power,1.40042663,True
bedroom_noise,0.624925,True
office_desk_plug_consumption,0,True
kitchen_hood_current,0,True
bedroom_heater2_temperature,19.4,True
global_waterheater_power,76,True
bedroom_heater1_temperature,19.3,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
livingroom_tv_plug_consumption,44,True
kitchen_cooktop_current,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
global_lighting_power,98,True
office_desk_plug_consumption,0,True
kitchen_oven_current,0,True
kitchen_oven_total_energy,11701,True
kitchen_oven_partial_energy,11688,True
global_active_energy,2935.821,True
global_frequency,49.9756699,True
global_voltage,236.296265,True
global_power_factor,1.04391301,True
global_gas_total,189009,True
global_current,4.97405338,True
global_active_power,1.1237365,True
livingroom_tv_plug_consumption,45,True
livingroom_presence_couch,ON,True
kitchen_fridge_voltage,235.84,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_waterheater_voltage,235.03,True
kitchen_hood_voltage,235.03,True
global_shutters_total_energy,3611,True
global_shutters_partial_energy,3611,True
livingroom_presence_couch,OFF,True
global_lighting_current,0.48,True
livingroom_tv_status,ON,True
livingroom_couch_noise,1.131,True
livingroom_table_noise,0.666341,True
global_lighting_voltage,235.76,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,49,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
bedroom_heater2_temperature,19.4,True
bedroom_heater1_temperature,19.3,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_couch_noise,0.461125,True
global_active_energy,2935.821,True
global_voltage,236.216599,True
livingroom_table_noise,0.269851,True
global_power_factor,1.04658008,True
global_gas_total,189009,True
global_current,4.88373661,True
global_active_power,1.09988427,True
global_frequency,49.9769974,True
kitchen_washingmachine_voltage,235.9,True
livingroom_heater2_temperature,19.1,True
livingroom_heater2_effective_mode,1,True
livingroom_heater2_effective_setpoint,19,True
livingroom_tv_plug_consumption,47,True
livingroom_heater2_command,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_table_noise,0.542346,True
global_shutters_power,0,True
bedroom_temperature,21.56,True
bathroom_humidity,56,True
livingroom_tv_plug_consumption,45,True
bedroom_heater2_temperature,19.6,True
entrance_heater_temperature,18.9,True
entrance_heater_effective_mode,1,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,5,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9859619,True
global_voltage,236.351288,True
global_power_factor,1.03590107,True
global_gas_total,189009,True
global_current,5.73697519,True
global_active_power,1.30726206,True
kitchen_washingmachine_power,0,True
livingroom_table_noise,0.227829,True
kitchen_dishwasher_power,0,True
livingroom_humidity,31,True
livingroom_tv_plug_consumption,47,True
livingroom_table_noise,0.528866,True
livingroom_table_plug_consumption,0,True
livingroom_heater2_temperature,18.9,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_heater2_command,5,True
global_waterheater_status,ON,True
livingroom_couch_noise,1.08156,True
office_desk_plug_consumption,0,True
bathroom_heater_temperature,19.5,True
bathroom_heater_effective_mode,1,True
livingroom_couch_noise,0.51836,True
bathroom_heater_command,0,True
bathroom_heater_effective_setpoint,19,True
livingroom_table_noise,1.57026,True
livingroom_couch_noise,1.1911,True
livingroom_table_noise,0.714272,True
livingroom_tv_plug_consumption,45,True
bedroom_heater1_temperature,19.5,True
kitchen_fridge_total_energy,119412,True
livingroom_table_plug_consumption,0,True
kitchen_fridge_partial_energy,119309,True
global_active_energy,2935.821,True
global_frequency,49.9887123,True
global_voltage,236.323502,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.03793597,True
global_gas_total,189009,True
global_current,5.46666908,True
global_active_power,1.2428925,True
livingroom_presence_table,ON,True
livingroom_presence_couch,ON,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_dishwasher_voltage,236.46,True
kitchen_presence,ON,True
livingroom_couch_noise,0.466345,True
livingroom_table_noise,0.275176,True
livingroom_temperature,20.12,True
livingroom_tv_plug_consumption,47,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
bathroom_CO2,560,True
livingroom_heater1_effective_setpoint,19,True
livingroom_tv_status,ON,True
livingroom_table_plug_consumption,0,True
livingroom_heater1_temperature,19.1,True
global_lighting_total_energy,224216,True
livingroom_couch_plug_consumption,0,True
kitchen_presence,OFF,True
office_tv_status,OFF,True
global_lighting_partial_energy,221824,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,OFF,True
global_shutters_current,0,True
livingroom_presence_table,OFF,True
livingroom_tv_plug_consumption,48,True
global_active_energy,2935.821,True
global_frequency,49.9814644,True
global_voltage,236.341919,True
global_power_factor,1.03821301,True
global_gas_total,189009,True
global_current,5.46241283,True
global_active_power,1.24166441,True
livingroom_presence_couch,ON,True
livingroom_couch_plug_consumption,0,True
global_waterheater_partial_energy,179206,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_table,ON,True
livingroom_table_noise,1.11912,True
livingroom_tv_plug_consumption,49,True
livingroom_presence_table,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,OFF,True
livingroom_couch_noise,1.32564,True
livingroom_couch_noise,0.583055,True
livingroom_presence_table,ON,True
livingroom_presence_couch,ON,True
livingroom_tv_plug_consumption,49,True
livingroom_table_noise,0.514366,True
global_active_energy,2935.821,True
global_frequency,49.9748573,True
global_voltage,236.490173,True
global_power_factor,1.05011892,True
global_gas_total,189009,True
global_current,4.66654778,True
global_active_power,1.0462141,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_presence_table,OFF,True
office_desk_plug_consumption,0,True
kitchen_oven_power,0,True
livingroom_table_noise,0.233558,True
global_heaters_temperature,19.8,True
livingroom_tv_plug_consumption,44,True
livingroom_presence_couch,OFF,True
office_heater_temperature,20.4,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
bedroom_CO2,544.96,True
office_desk_plug_consumption,0,True
global_active_energy,2935.821,True
global_frequency,49.9714928,True
global_voltage,236.342041,True
global_power_factor,1.04754698,True
global_gas_total,189009,True
global_current,4.77059937,True
global_active_power,1.07388473,True
livingroom_presence_couch,ON,True
livingroom_tv_plug_consumption,47,True
bedroom_heater2_temperature,19.8,True
kitchen_fridge_power,0,True
livingroom_table_plug_consumption,0,True
livingroom_presence_table,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.597745,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_presence,ON,True
kitchen_CO2,264,True
livingroom_table_noise,2.24515,True
kitchen_noise,2.52331,True
kitchen_fridge_current,0,True
livingroom_tv_status,ON,True
office_tv_status,OFF,True
livingroom_table_noise,0.99129,True
kitchen_noise,1.16565,True
kitchen_presence,OFF,True
livingroom_tv_plug_consumption,44,True
office_heater_command,0,True
livingroom_presence_table,OFF,True
office_heater_temperature,20.4,True
office_heater_effective_setpoint,19,True
office_heater_effective_mode,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_table_luminosity,94.96,True
global_active_energy,2935.821,True
global_frequency,49.9742928,True
global_voltage,236.619049,True
livingroom_table_noise,0.437572,True
global_power_factor,1.25405502,True
livingroom_presence_couch,OFF,True
global_gas_total,189009,True
global_current,1.93919504,True
global_active_power,0.342277318,True
livingroom_tv_plug_consumption,47,True
global_waterheater_current,0.35,True
bedroom_heater1_temperature,19.7,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
livingroom_presence_table,ON,True
livingroom_tv_plug_consumption,48,True
livingroom_presence_table,OFF,True
livingroom_presence_couch,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
bathroom_humidity,54,True
global_active_energy,2935.821,True
global_frequency,49.9781189,True
global_voltage,236.588882,True
global_power_factor,1.25895703,True
office_desk_plug_consumption,0,True
global_gas_total,189009,True
global_current,1.94337285,True
global_active_power,0.340716839,True
kitchen_hood_partial_energy,453,True
kitchen_hood_total_energy,453,True
livingroom_tv_plug_consumption,48,True
livingroom_CO2,576.96,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_plug_consumption,0,True
kitchen_cooktop_voltage,237.12,True
office_desk_plug_consumption,0,True
global_waterheater_power,121,True
livingroom_tv_plug_consumption,48,True
global_active_energy,2935.821,True
global_frequency,49.977272,True
global_voltage,236.667465,True
global_power_factor,1.18690801,True
global_gas_total,189009,True
global_current,1.94441581,True
global_active_power,0.374145269,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_waterheater_power,136,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
bedroom_temperature,21.76,True
livingroom_tv_plug_consumption,48,True
livingroom_tv_status,ON,True
kitchen_oven_voltage,237.17,True
office_tv_status,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_heater2_temperature,19.1,True
global_active_energy,2935.821,True
global_frequency,49.9840088,True
global_voltage,236.826233,True
global_power_factor,1.17454898,True
global_gas_total,189009,True
global_current,1.70867145,True
livingroom_heater2_command,0,True
global_waterheater_status,ON,True
global_active_power,0.334025502,True
livingroom_tv_plug_consumption,48,True
kitchen_humidity,33,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
livingroom_presence_couch,ON,True
livingroom_presence_table,ON,True
kitchen_presence,ON,True
livingroom_table_noise,1.09013,True
livingroom_tv_plug_consumption,47,True
livingroom_couch_noise,0.626053,True
kitchen_presence,OFF,True
livingroom_table_noise,0.399404,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_tv_plug_consumption,0,True
office_desk_plug_consumption,0,True
kitchen_presence,ON,True
global_active_energy,2935.821,True
global_frequency,49.9793129,True
global_voltage,236.720566,True
global_power_factor,1.17631602,True
global_gas_total,189010,True
global_current,1.68493605,True
global_active_power,0.328781784,True
kitchen_washingmachine_total_energy,3942,True
livingroom_tv_plug_consumption,47,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_washingmachine_current,0,True
kitchen_dishwasher_current,0,True
kitchen_temperature,20.58,True
livingroom_table_plug_consumption,0,True
global_waterheater_power,76,True
livingroom_couch_plug_consumption,0,True
